timestamp,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,health_status
2025-01-01T16:35:00,47.556,64.162,45.66,69.095,51.073,70.812,63.538,56.98,55.632,75.879,64.004,65.694,0
2025-01-01T16:36:00,49.324,62.877,45.466,,53.042,72.722,64.492,56.413,75.716,76.512,66.079,65.171,0
2025-01-01T16:37:00,50.93,61.851,45.915,,48.974,67.92,67.038,54.185,74.196,75.434,65.659,67.356,0
2025-01-01T16:38:00,51.219,61.344,45.896,67.29,51.471,67.72,66.973,59.531,78.387,76.558,63.565,66.612,0
2025-01-01T16:39:00,53.689,63.783,45.944,69.797,52.726,71.022,69.127,61.349,75.519,79.057,62.678,63.172,0
2025-01-01T16:40:00,51.229,62.422,46.667,67.851,50.02,67.724,64.15,56.994,72.365,76.661,67.025,68.264,0
2025-01-01T16:41:00,55.326,60.239,45.83,66.679,53.834,68.336,66.714,56.656,74.057,77.619,64.036,64.332,0
2025-01-01T16:42:00,75.86,60.209,44.543,68.297,51.298,68.741,69.775,54.94,74.057,76.394,69.016,66.58,0
2025-01-01T16:43:00,57.346,62.441,48.008,66.922,47.428,65.66,69.701,,,76.921,64.662,66.199,0
2025-01-01T16:44:00,57.071,60.967,45.507,69.061,53.652,68.486,67.795,54.718,70.769,,69.403,63.359,0
2025-01-01T16:45:00,55.549,61.962,46.898,68.0,52.154,65.919,71.06,57.522,72.98,,65.872,64.542,0
2025-01-01T16:46:00,55.248,59.829,48.158,70.777,52.968,65.064,68.554,56.885,72.722,77.084,68.384,66.633,0
2025-01-01T16:47:00,58.549,61.28,49.679,67.065,56.057,,69.654,54.931,69.99,79.921,67.485,63.326,0
2025-01-01T16:48:00,56.507,58.253,46.88,67.63,53.406,64.927,71.686,,71.159,81.713,69.535,65.618,0
2025-01-01T16:49:00,57.594,56.698,47.692,,53.367,62.023,71.207,57.461,68.408,79.575,70.456,63.548,0
2025-01-01T16:50:00,57.365,55.815,51.071,67.901,49.112,63.393,72.942,76.056,71.507,76.716,68.874,65.54,0
2025-01-01T16:51:00,58.1,58.758,48.419,,57.438,64.578,71.214,58.949,70.83,79.564,68.846,65.395,0
2025-01-01T16:52:00,58.278,55.098,48.824,64.483,57.009,62.726,,57.271,68.518,79.262,71.584,66.273,0
2025-01-01T16:53:00,60.55,54.627,51.521,67.676,55.337,,71.559,57.979,71.404,80.254,71.636,65.165,0
2025-01-01T16:54:00,60.474,57.742,48.419,65.269,55.655,59.382,71.774,57.876,69.391,79.759,67.407,,0
2025-01-01T16:55:00,59.898,53.91,51.689,66.07,55.327,60.859,73.781,58.779,68.703,82.51,68.662,60.494,0
2025-01-01T16:56:00,62.044,56.448,29.547,65.388,55.801,59.688,72.038,56.435,66.92,82.921,73.342,64.45,0
2025-01-01T16:57:00,60.269,53.311,52.468,65.655,57.354,62.031,77.167,57.183,65.447,81.031,70.59,66.572,0
2025-01-01T16:58:00,63.279,55.854,51.281,64.378,56.502,58.285,73.58,58.589,67.302,81.8,72.545,64.506,0
2025-01-01T16:59:00,63.266,51.099,52.343,61.247,57.48,58.854,70.848,59.597,65.146,82.144,67.316,65.742,0
2025-01-01T17:00:00,61.915,53.483,53.95,62.864,61.544,58.161,73.149,55.962,67.561,80.383,72.825,64.872,0
2025-01-01T17:01:00,63.95,50.503,53.249,58.85,59.438,59.785,75.345,55.143,65.217,81.304,72.361,66.618,0
2025-01-01T17:02:00,62.256,50.63,55.509,62.435,60.527,59.839,73.455,58.343,65.907,82.171,73.721,,0
2025-01-01T17:03:00,63.199,49.89,56.647,62.193,61.744,39.909,76.242,57.368,64.456,82.085,74.136,67.132,0
2025-01-01T17:04:00,63.43,51.291,56.496,,59.686,58.371,73.662,60.571,,81.07,73.504,63.772,0
2025-01-01T17:05:00,62.957,48.345,55.52,60.45,60.851,58.572,76.657,57.913,64.552,81.177,74.201,65.889,0
2025-01-01T17:06:00,64.502,52.413,56.496,57.159,61.982,59.116,73.165,58.746,62.81,80.013,73.597,65.735,0
2025-01-01T17:07:00,61.793,,55.566,60.87,64.412,59.044,74.215,59.225,63.828,79.391,74.703,61.317,0
2025-01-01T17:08:00,60.231,50.781,55.108,58.067,61.947,54.155,73.968,60.209,63.278,83.228,74.452,64.279,0
2025-01-01T17:09:00,58.326,44.969,56.727,59.276,,55.743,75.408,59.777,65.974,78.713,74.308,65.257,0
2025-01-01T17:10:00,64.567,47.357,62.021,55.081,59.345,57.88,73.482,60.605,65.588,81.938,78.947,63.292,0
2025-01-01T17:11:00,64.305,44.411,,77.3,63.269,57.248,71.867,60.982,61.988,76.474,76.91,68.071,0
2025-01-01T17:12:00,64.181,46.642,59.136,59.629,64.799,53.791,75.113,63.313,40.881,74.438,75.922,,0
2025-01-01T17:13:00,62.963,45.12,63.65,54.957,62.419,56.314,75.167,61.659,60.978,79.983,76.541,67.559,0
2025-01-01T17:14:00,62.538,45.808,62.368,56.911,64.158,55.314,74.503,63.101,62.012,81.341,77.423,68.52,0
2025-01-01T17:15:00,58.617,,60.698,54.316,65.883,55.74,76.973,62.039,,78.332,77.366,66.507,0
2025-01-01T17:16:00,60.854,47.136,63.163,,63.102,54.586,72.584,62.968,61.88,78.843,77.173,68.412,0
2025-01-01T17:17:00,61.274,45.169,62.597,54.02,67.472,53.726,73.438,61.932,60.355,75.485,,66.11,0
2025-01-01T17:18:00,58.079,45.139,60.995,53.809,66.733,,75.271,64.492,41.197,79.62,80.802,66.65,0
2025-01-01T17:19:00,60.718,45.086,64.441,51.617,64.789,53.194,76.186,,58.812,78.575,77.072,67.646,0
2025-01-01T17:20:00,59.025,64.35,61.505,55.995,68.498,53.042,71.944,69.612,58.531,77.239,78.247,65.92,0
2025-01-01T17:21:00,58.067,,65.803,51.753,68.76,52.467,73.95,67.92,,80.028,80.331,68.227,0
2025-01-01T17:22:00,58.608,45.572,66.468,52.53,68.94,52.2,71.863,64.529,59.23,76.018,81.67,67.192,0
2025-01-01T17:23:00,55.845,44.538,66.215,51.649,69.527,51.191,92.925,67.104,58.134,77.142,77.281,66.33,0
2025-01-01T17:24:00,54.385,44.772,65.373,50.164,65.541,52.254,72.244,66.408,57.955,78.535,78.833,68.434,0
2025-01-01T17:25:00,55.079,44.548,65.079,48.99,67.871,52.193,73.493,66.45,59.393,76.875,,66.86,0
2025-01-01T17:26:00,52.97,46.375,63.895,49.508,69.48,51.744,,66.515,58.868,76.548,78.363,68.38,0
2025-01-01T17:27:00,55.271,45.218,68.519,51.043,69.981,51.93,71.479,,57.521,76.938,79.736,69.077,0
2025-01-01T17:28:00,54.133,44.645,65.406,49.992,70.625,53.084,69.872,70.909,60.581,78.463,81.964,69.104,0
2025-01-01T17:29:00,49.656,44.627,62.978,52.034,69.381,57.039,91.116,67.152,60.779,72.195,82.984,69.178,0
2025-01-01T17:30:00,50.412,43.79,66.076,47.496,69.683,49.855,70.315,69.109,,72.664,81.081,69.657,0
2025-01-01T17:31:00,49.604,42.957,70.494,49.084,68.145,55.502,69.939,67.635,56.502,70.239,84.825,69.693,0
2025-01-01T17:32:00,52.147,44.496,67.257,48.53,71.715,73.965,70.109,70.684,55.381,73.16,83.024,72.335,0
2025-01-01T17:33:00,47.921,45.679,66.038,47.581,67.792,,69.945,70.323,57.203,71.006,80.489,72.153,0
2025-01-01T17:34:00,,46.69,64.259,49.58,71.496,52.602,69.696,71.629,56.656,72.208,86.083,70.051,0
2025-01-01T17:35:00,49.748,45.958,63.243,46.282,71.71,53.175,70.316,70.071,59.28,74.064,82.901,73.029,0
2025-01-01T17:36:00,49.163,48.079,67.581,48.701,70.42,54.876,68.859,72.354,59.24,70.311,80.464,75.21,0
2025-01-01T17:37:00,45.495,47.612,66.521,46.975,72.35,50.583,68.428,72.624,60.535,72.695,83.697,75.162,0
2025-01-01T17:38:00,47.808,48.777,67.381,47.497,74.983,53.19,68.004,72.856,59.323,72.014,81.462,72.622,0
2025-01-01T17:39:00,46.265,47.632,67.167,49.628,72.472,53.726,68.46,73.961,57.888,73.641,83.515,74.941,0
2025-01-01T17:40:00,48.008,49.599,66.833,48.959,71.223,51.484,66.229,73.495,58.612,71.809,,74.64,0
2025-01-01T17:41:00,44.369,46.711,,45.789,72.74,56.299,,74.302,59.487,69.399,81.514,74.3,0
2025-01-01T17:42:00,24.544,47.951,64.777,50.329,70.482,55.673,67.078,76.078,57.254,67.801,83.612,74.585,0
2025-01-01T17:43:00,43.064,51.733,65.025,46.39,,56.363,67.416,71.961,60.274,66.181,82.914,75.491,0
2025-01-01T17:44:00,44.516,49.025,66.45,49.01,71.982,54.921,64.819,72.84,58.344,67.499,86.383,74.908,0
2025-01-01T17:45:00,44.894,52.08,63.819,46.712,69.818,55.504,64.887,76.006,60.571,,,75.437,0
2025-01-01T17:46:00,44.934,53.472,64.866,48.92,68.903,56.914,63.85,73.571,57.029,63.885,79.238,,0
2025-01-01T17:47:00,45.523,53.237,65.225,48.961,73.27,58.628,63.93,74.933,57.735,65.908,80.71,74.274,0
2025-01-01T17:48:00,44.103,54.865,63.171,46.336,69.657,57.247,63.742,75.428,60.156,66.193,81.313,77.291,0
2025-01-01T17:49:00,47.287,53.306,64.637,47.1,67.354,59.146,60.243,73.59,59.737,69.488,83.715,78.767,0
2025-01-01T17:50:00,42.218,52.087,64.356,50.964,89.173,58.334,61.64,75.105,63.181,64.917,81.386,76.377,0
2025-01-01T17:51:00,44.629,55.567,60.519,50.461,66.039,58.476,59.499,75.939,59.246,68.355,82.953,78.718,0
2025-01-01T17:52:00,43.803,58.433,,,64.5,58.266,58.948,74.393,61.962,66.236,81.025,77.495,0
2025-01-01T17:53:00,40.048,56.263,62.407,50.957,69.128,61.797,60.692,75.37,63.124,63.918,81.229,82.3,0
2025-01-01T17:54:00,43.246,58.835,62.794,51.278,67.291,58.242,62.37,75.982,63.629,63.358,80.943,78.45,0
2025-01-01T17:55:00,43.572,56.863,62.392,51.296,66.432,58.884,59.817,75.117,81.55,64.535,83.762,78.284,0
2025-01-01T17:56:00,,61.26,62.831,54.372,66.139,59.357,59.577,75.025,62.985,61.628,82.5,77.775,0
2025-01-01T17:57:00,42.315,60.117,59.754,54.956,64.678,59.885,58.777,75.441,60.568,63.801,81.066,80.587,0
2025-01-01T17:58:00,43.617,,59.041,52.648,66.4,63.445,60.05,75.477,63.002,63.323,81.255,79.448,0
2025-01-01T17:59:00,47.677,62.549,58.933,53.158,64.716,61.642,57.555,,62.969,61.67,81.094,80.32,0
2025-01-01T18:00:00,43.396,60.124,56.318,,,59.833,58.7,77.927,60.369,62.461,78.258,79.325,0
2025-01-01T18:01:00,42.557,58.699,58.08,54.789,63.353,62.597,60.262,77.086,66.84,63.177,80.122,79.247,0
2025-01-01T18:02:00,43.856,62.062,59.456,55.193,63.017,64.331,57.847,75.563,61.279,64.747,81.75,80.695,0
2025-01-01T18:03:00,43.179,62.224,57.727,56.595,64.315,64.16,56.985,76.172,65.916,63.18,81.058,82.192,0
2025-01-01T18:04:00,44.245,63.258,56.957,57.56,61.418,65.31,57.24,,63.524,60.162,59.654,84.195,0
2025-01-01T18:05:00,,63.158,55.084,56.296,63.206,65.763,57.773,75.578,69.272,64.322,78.688,81.803,0
2025-01-01T18:06:00,44.173,62.616,54.571,59.426,58.061,65.947,57.108,76.794,63.936,64.633,101.145,81.621,0
2025-01-01T18:07:00,47.775,64.189,,,59.447,66.255,57.431,76.154,,62.653,81.113,82.029,0
2025-01-01T18:08:00,45.182,64.343,51.645,60.282,61.501,64.707,78.288,,67.741,61.865,77.901,84.258,0
2025-01-01T18:09:00,,61.152,55.279,56.843,60.815,64.377,58.122,76.505,67.107,61.707,80.758,82.247,0
2025-01-01T18:10:00,44.899,64.783,54.002,58.239,61.897,,54.061,76.146,70.285,64.53,76.921,82.45,0
2025-01-01T18:11:00,48.592,64.414,54.627,58.61,61.65,68.263,57.186,75.235,66.158,80.503,79.552,81.551,0
2025-01-01T18:12:00,46.849,64.877,53.807,58.844,54.908,,57.837,74.825,68.09,62.381,77.734,84.578,0
2025-01-01T18:13:00,48.259,,52.464,59.559,56.122,68.189,55.339,75.957,70.219,58.758,77.307,83.634,0
2025-01-01T18:14:00,48.339,,50.153,60.417,58.174,69.985,54.011,76.292,68.964,62.809,78.139,85.527,0
2025-01-01T18:15:00,49.004,65.179,49.473,63.993,59.583,70.844,56.625,74.951,69.233,61.168,75.102,86.514,0
2025-01-01T18:16:00,50.954,65.966,48.863,,55.385,69.452,56.39,74.591,52.838,60.232,74.358,84.459,0
2025-01-01T18:17:00,47.59,62.986,50.124,65.415,56.612,72.16,56.584,74.594,68.956,58.517,76.516,86.488,0
2025-01-01T18:18:00,50.844,62.536,50.094,64.208,54.93,69.516,55.165,74.393,,60.862,75.64,86.767,0
2025-01-01T18:19:00,51.129,66.047,50.092,61.064,54.163,69.359,52.941,75.461,73.227,61.334,76.238,103.535,0
2025-01-01T18:20:00,53.915,65.591,47.514,62.36,54.99,71.895,53.332,74.727,73.076,61.093,75.751,83.461,0
2025-01-01T18:21:00,53.443,64.259,50.645,64.629,54.978,72.804,53.752,73.509,72.28,58.532,75.133,83.793,0
2025-01-01T18:22:00,54.144,64.894,49.445,65.996,54.188,74.839,56.069,70.257,71.324,,72.721,84.616,0
2025-01-01T18:23:00,54.984,63.738,48.935,66.237,53.781,71.669,59.058,54.407,75.006,60.365,72.434,83.652,0
2025-01-01T18:24:00,54.211,63.465,49.631,66.764,55.173,73.327,55.559,70.66,74.288,62.326,74.017,84.609,0
2025-01-01T18:25:00,54.904,63.181,48.559,64.578,53.046,72.67,52.512,52.896,73.881,58.298,69.9,85.606,0
2025-01-01T18:26:00,57.176,62.891,47.818,66.396,53.333,72.124,55.167,71.499,74.867,60.414,69.465,82.552,0
2025-01-01T18:27:00,59.925,64.521,,64.691,54.759,73.039,55.143,71.962,75.134,61.699,71.669,84.111,0
2025-01-01T18:28:00,56.87,,48.676,70.842,53.475,71.792,52.725,72.725,74.785,61.249,69.891,80.553,0
2025-01-01T18:29:00,56.749,62.873,46.22,68.301,55.391,72.754,55.472,70.033,,61.691,72.542,86.316,0
2025-01-01T18:30:00,58.29,60.623,45.644,65.808,52.619,74.514,,68.181,76.552,61.113,72.38,84.147,0
2025-01-01T18:31:00,57.743,62.305,47.589,69.39,48.703,70.458,57.061,68.172,74.775,64.303,68.18,85.236,0
2025-01-01T18:32:00,60.68,60.734,46.889,70.253,52.738,73.524,56.831,69.738,74.963,60.55,67.77,84.443,0
2025-01-01T18:33:00,58.808,60.835,47.295,69.802,51.545,74.113,57.68,68.796,76.072,61.447,67.764,87.036,0
2025-01-01T18:34:00,59.439,62.566,45.324,69.315,50.467,76.498,55.909,68.938,,60.321,68.834,82.833,0
2025-01-01T18:35:00,61.959,61.502,48.992,69.065,50.939,,,67.838,74.246,63.817,69.93,82.6,0
2025-01-01T18:36:00,63.413,58.686,47.143,68.179,51.699,73.033,57.055,69.006,76.872,64.79,67.821,82.253,0
2025-01-01T18:37:00,63.444,58.96,48.333,69.624,50.941,73.589,57.176,65.469,77.014,62.576,70.486,84.98,0
2025-01-01T18:38:00,62.151,76.266,49.37,68.343,49.657,71.889,57.983,66.31,77.639,66.355,68.666,82.7,0
2025-01-01T18:39:00,61.147,58.873,48.987,68.268,51.794,70.321,57.664,66.656,77.91,65.441,68.865,84.375,0
2025-01-01T18:40:00,65.041,58.24,47.342,68.626,51.245,72.865,57.167,,80.94,64.448,68.487,86.947,0
2025-01-01T18:41:00,63.028,54.333,46.549,69.031,52.659,71.201,57.252,68.651,77.506,64.717,68.3,85.766,0
2025-01-01T18:42:00,61.429,55.869,49.711,69.442,,71.438,61.222,,,63.912,66.499,81.946,0
2025-01-01T18:43:00,62.697,57.031,49.164,66.594,52.851,73.33,61.074,65.419,76.999,64.495,66.055,82.738,0
2025-01-01T18:44:00,62.702,54.246,48.085,66.914,51.596,71.595,59.62,63.901,80.196,65.648,66.287,85.281,0
2025-01-01T18:45:00,61.771,54.442,47.778,69.249,50.583,72.229,58.58,64.774,79.039,65.873,66.845,83.705,0
2025-01-01T18:46:00,61.502,54.022,48.995,68.946,50.677,71.824,60.168,63.046,78.188,66.621,65.468,83.541,0
2025-01-01T18:47:00,59.75,54.264,51.164,68.13,49.67,69.747,61.65,63.396,98.933,63.542,63.383,83.02,0
2025-01-01T18:48:00,64.609,48.258,53.305,66.214,53.056,68.725,60.408,60.577,77.264,67.671,69.207,80.318,0
2025-01-01T18:49:00,65.286,51.889,50.994,69.342,53.543,71.944,60.857,60.779,78.505,66.047,65.147,81.231,0
2025-01-01T18:50:00,59.708,50.452,52.829,64.922,55.204,70.427,63.46,61.529,78.497,63.98,66.724,,0
2025-01-01T18:51:00,59.337,50.34,50.087,68.643,52.443,67.822,62.853,60.67,79.408,66.874,65.346,82.518,0
2025-01-01T18:52:00,58.572,51.414,54.67,68.271,52.814,70.641,64.586,59.839,80.372,64.157,65.087,81.643,0
2025-01-01T18:53:00,,50.833,53.266,66.323,53.905,70.56,62.018,60.595,78.436,68.058,62.6,82.1,0
2025-01-01T18:54:00,63.841,49.544,55.032,63.485,52.662,66.493,62.896,59.021,76.083,69.253,63.309,77.275,0
2025-01-01T18:55:00,60.612,50.915,51.134,66.808,55.723,68.622,66.043,60.197,77.796,69.393,63.693,81.265,0
2025-01-01T18:56:00,60.176,48.285,55.926,64.749,55.418,,67.451,55.754,77.999,68.891,,82.215,0
2025-01-01T18:57:00,61.573,,56.088,65.318,53.642,67.456,65.131,59.383,77.43,68.194,64.672,80.517,0
2025-01-01T18:58:00,60.189,47.534,55.175,63.696,54.204,66.439,85.473,57.319,79.062,66.701,61.686,79.224,0
2025-01-01T18:59:00,58.971,45.399,37.424,64.524,54.767,64.674,66.822,59.699,75.272,,63.675,77.208,0
2025-01-01T19:00:00,59.02,46.732,54.698,65.543,36.454,67.16,,62.859,77.515,71.373,65.216,77.113,0
2025-01-01T19:01:00,55.275,48.99,57.544,64.779,57.65,66.725,66.491,58.688,76.872,70.165,64.886,76.065,0
2025-01-01T19:02:00,57.372,48.579,58.981,63.662,33.538,63.973,64.854,57.869,77.459,69.613,63.05,78.554,0
2025-01-01T19:03:00,56.655,48.363,59.028,63.324,58.469,65.175,66.28,56.699,75.834,73.506,64.014,76.513,0
2025-01-01T19:04:00,54.799,44.697,57.025,62.727,56.941,64.752,67.963,55.873,78.053,70.978,62.523,75.401,0
2025-01-01T19:05:00,57.406,,58.892,59.072,58.065,64.577,70.851,59.293,77.301,68.806,64.404,75.946,0
2025-01-01T19:06:00,53.919,43.527,60.01,61.95,59.283,62.577,70.472,56.193,75.386,72.816,61.367,74.563,0
2025-01-01T19:07:00,50.958,45.6,58.956,57.897,58.293,62.165,67.481,58.825,76.623,72.588,62.35,74.197,0
2025-01-01T19:08:00,54.495,45.342,63.667,57.75,57.929,66.506,71.433,59.486,75.524,72.057,41.473,76.322,0
2025-01-01T19:09:00,54.683,44.696,59.208,59.683,59.63,42.858,68.94,57.476,75.911,74.159,60.282,78.485,0
2025-01-01T19:10:00,54.262,43.328,62.786,60.94,61.377,60.949,68.561,57.855,100.363,73.107,60.98,78.095,0
2025-01-01T19:11:00,50.682,44.494,61.38,56.484,,60.431,68.854,54.657,75.595,75.982,61.36,74.765,0
2025-01-01T19:12:00,51.065,44.6,,57.575,61.09,63.432,70.759,55.167,71.969,70.796,61.727,76.299,0
2025-01-01T19:13:00,49.491,44.476,62.473,56.652,61.273,59.53,71.731,59.958,74.315,73.938,60.084,74.35,0
2025-01-01T19:14:00,50.179,,62.395,56.874,62.605,60.866,70.823,77.849,75.468,75.205,62.371,74.824,0
2025-01-01T19:15:00,52.006,44.675,,53.695,62.898,58.634,71.959,56.087,74.901,75.269,62.67,,0
2025-01-01T19:16:00,49.981,45.353,68.198,57.453,65.537,35.592,72.607,55.176,75.74,75.187,66.664,71.078,0
2025-01-01T19:17:00,50.229,43.353,64.318,52.735,,,73.89,55.671,75.385,74.384,64.3,,0
2025-01-01T19:18:00,,44.431,66.635,54.525,63.358,58.556,74.821,55.624,71.626,77.774,62.716,52.082,0
2025-01-01T19:19:00,46.66,46.581,65.302,55.838,63.809,61.425,75.324,58.093,72.56,78.979,85.876,73.372,0
2025-01-01T19:20:00,49.461,46.896,62.327,55.234,64.145,56.735,73.091,57.838,73.74,,67.393,69.761,0
2025-01-01T19:21:00,45.703,48.284,67.017,53.523,63.355,55.3,73.888,56.748,74.019,78.898,63.683,71.386,0
2025-01-01T19:22:00,,45.993,65.192,53.735,65.771,56.499,74.07,56.852,69.611,79.681,64.397,71.947,0
2025-01-01T19:23:00,46.644,47.865,68.11,53.293,65.969,56.45,73.13,56.349,74.668,78.311,64.501,70.156,0
2025-01-01T19:24:00,46.212,47.056,65.05,51.796,67.575,58.723,74.997,,72.261,78.938,63.217,70.952,0
2025-01-01T19:25:00,41.95,51.471,66.249,53.705,67.659,55.23,73.54,58.885,69.295,79.938,65.525,67.007,0
2025-01-01T19:26:00,45.855,50.213,64.378,51.846,67.016,54.547,73.534,56.713,70.022,81.157,,70.184,0
2025-01-01T19:27:00,45.666,28.708,66.67,51.0,64.16,53.716,72.471,58.282,73.905,59.707,63.026,70.145,0
2025-01-01T19:28:00,44.902,47.197,68.3,53.962,69.703,54.441,73.782,,70.13,81.753,66.204,68.161,0
2025-01-01T19:29:00,41.047,50.455,69.292,49.068,68.688,55.085,72.809,57.711,69.256,80.662,64.888,70.105,0
2025-01-01T19:30:00,48.88,51.505,70.09,51.07,71.789,56.115,73.551,58.003,69.265,81.065,67.127,68.671,0
2025-01-01T19:31:00,42.819,52.581,64.551,49.958,69.382,53.653,76.688,61.313,69.771,79.651,63.431,69.417,0
2025-01-01T19:32:00,44.164,50.074,63.333,50.932,71.909,52.936,75.058,60.607,66.848,82.833,66.057,67.053,0
2025-01-01T19:33:00,43.704,54.709,67.361,51.331,68.12,53.258,74.226,56.977,,,67.993,66.821,0
2025-01-01T19:34:00,42.227,53.776,67.29,50.206,70.659,,75.445,58.172,65.579,81.001,67.89,65.597,0
2025-01-01T19:35:00,43.749,53.359,65.322,49.685,69.702,53.548,75.658,62.678,66.251,81.121,67.805,71.041,0
2025-01-01T19:36:00,,53.559,66.916,47.174,69.111,54.718,73.948,60.332,68.131,80.816,68.139,68.231,0
2025-01-01T19:37:00,43.461,56.999,65.659,48.129,70.91,53.81,73.539,60.066,66.688,81.441,88.264,65.51,0
2025-01-01T19:38:00,42.438,54.769,63.887,50.567,70.918,53.429,75.908,60.173,63.898,80.737,71.356,66.799,0
2025-01-01T19:39:00,,55.716,66.347,49.553,69.314,32.717,73.084,61.098,68.476,84.025,68.029,66.186,0
2025-01-01T19:40:00,42.471,55.619,66.811,50.583,70.191,53.212,,65.36,66.152,80.885,68.007,66.434,0
2025-01-01T19:41:00,43.516,57.335,63.993,48.575,71.162,52.686,74.096,61.42,65.487,78.593,,64.293,0
2025-01-01T19:42:00,45.567,58.538,63.384,48.635,72.668,54.068,73.989,62.201,64.174,82.217,69.867,64.286,0
2025-01-01T19:43:00,45.845,57.168,63.574,49.636,71.547,52.461,76.034,63.985,65.127,80.803,69.606,65.561,0
2025-01-01T19:44:00,43.825,,63.838,49.924,68.845,54.768,72.748,62.93,64.595,81.446,71.781,65.201,0
2025-01-01T19:45:00,45.365,58.863,63.836,49.124,74.528,51.685,70.296,64.112,63.022,,72.096,64.898,0
2025-01-01T19:46:00,45.314,62.59,62.412,50.882,70.415,52.84,73.062,62.719,61.629,,73.513,62.575,0
2025-01-01T19:47:00,44.982,60.427,,50.624,71.627,51.942,72.703,62.435,65.023,79.381,71.155,66.924,0
2025-01-01T19:48:00,49.268,60.96,61.891,51.44,69.651,52.648,72.697,68.541,62.973,80.688,72.066,66.798,0
2025-01-01T19:49:00,47.911,62.465,59.696,51.268,70.633,54.689,71.615,66.065,61.912,82.301,70.914,65.9,0
2025-01-01T19:50:00,47.36,59.769,58.534,52.234,89.347,53.806,72.392,64.812,62.344,79.063,72.597,66.888,0
2025-01-01T19:51:00,47.875,60.062,58.983,49.326,70.328,,72.875,67.748,61.52,80.956,71.722,62.723,0
2025-01-01T19:52:00,49.114,64.191,59.178,51.748,73.025,52.225,69.425,66.673,57.25,79.877,74.239,62.177,0
2025-01-01T19:53:00,48.916,61.831,56.48,52.428,69.245,55.576,70.302,65.687,64.376,78.359,73.698,64.422,0
2025-01-01T19:54:00,47.013,62.883,57.734,52.844,68.232,54.542,70.281,69.124,62.357,79.856,74.746,64.945,0
2025-01-01T19:55:00,48.123,62.366,57.969,53.397,71.582,52.882,72.161,66.601,64.543,78.802,73.065,65.511,0
2025-01-01T19:56:00,49.7,66.786,54.739,52.688,69.603,73.14,68.602,67.312,61.615,82.338,76.875,61.857,0
2025-01-01T19:57:00,50.107,63.695,57.17,51.795,69.114,56.12,72.466,69.953,58.338,80.416,77.424,65.518,0
2025-01-01T19:58:00,52.141,65.077,52.708,55.234,71.081,55.157,,69.275,61.658,81.071,74.886,64.948,0
2025-01-01T19:59:00,54.91,64.271,,52.605,68.846,56.251,68.639,71.27,60.69,79.602,74.715,67.334,0
2025-01-01T20:00:00,55.934,66.834,56.969,57.774,68.433,60.873,70.63,73.568,62.366,81.871,78.006,68.231,1
2025-01-01T20:01:00,74.861,67.563,56.404,58.592,75.325,59.347,70.507,72.627,65.269,82.6,76.986,68.626,1
2025-01-01T20:02:00,57.269,64.833,54.142,57.473,68.092,,71.183,77.068,,83.297,,70.543,1
2025-01-01T20:03:00,,69.04,58.862,,70.979,62.149,71.843,73.574,82.806,81.96,79.628,69.684,1
2025-01-01T20:04:00,59.136,68.447,54.197,57.484,67.886,60.513,68.457,76.568,64.817,81.422,81.643,69.002,1
2025-01-01T20:05:00,58.66,,56.219,60.968,70.273,41.41,69.044,,62.223,78.151,80.967,66.234,1
2025-01-01T20:06:00,,68.537,56.604,60.072,65.682,63.389,69.63,75.106,60.575,78.095,83.175,67.968,1
2025-01-01T20:07:00,59.898,67.975,52.53,58.374,67.726,63.744,65.504,76.557,62.933,76.538,84.681,70.454,1
2025-01-01T20:08:00,60.891,67.76,55.124,59.248,69.434,62.18,66.849,76.844,61.96,76.243,80.409,69.533,1
2025-01-01T20:09:00,61.664,68.586,53.534,59.781,,62.881,66.956,75.568,59.513,79.713,82.251,69.477,1
2025-01-01T20:10:00,41.49,67.466,51.889,60.493,67.0,64.778,65.127,76.753,61.799,77.262,80.079,66.803,1
2025-01-01T20:11:00,62.077,67.011,52.48,63.508,64.587,63.937,65.601,78.886,58.831,78.398,83.499,72.469,1
2025-01-01T20:12:00,65.286,64.641,52.841,62.808,65.716,64.136,64.895,73.883,60.334,77.865,84.978,,1
2025-01-01T20:13:00,64.265,64.924,50.439,64.595,66.455,66.18,64.054,79.135,60.966,75.255,84.164,70.541,1
2025-01-01T20:14:00,61.313,65.186,52.969,65.621,63.426,64.116,62.982,77.397,62.799,78.46,84.958,72.185,1
2025-01-01T20:15:00,65.812,65.063,53.269,63.641,64.441,64.908,62.876,77.959,62.655,77.538,63.515,72.959,1
2025-01-01T20:16:00,64.131,85.836,51.412,62.055,66.627,,64.221,79.448,62.535,76.306,83.87,71.875,1
2025-01-01T20:17:00,64.55,64.763,50.23,62.796,61.733,68.986,66.38,77.709,63.123,77.948,84.544,71.658,1
2025-01-01T20:18:00,63.507,85.396,52.505,65.669,63.858,66.179,63.714,,61.301,74.263,84.546,71.298,1
2025-01-01T20:19:00,63.088,62.539,51.896,67.349,61.347,65.771,62.799,81.692,60.664,76.726,85.826,73.467,1
2025-01-01T20:20:00,65.816,61.317,50.745,67.749,61.634,66.382,61.9,81.515,63.983,76.535,65.046,73.499,1
