COURSE ID,COURSE TITLE,COURSE URL,SESSION,DURATION,COURSE SCHEDULE ( 1H / DAY)
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Python Control Flow ,49M,4
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Inbuilt Data Structures In Python ,2H9M,5-6
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Functions In Python ,1H22M,7
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Importing Creating Modules And Packages ,34M,8
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,File Handling In Python ,25M,8
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Exception Handling In Python ,25M,9
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,OOPS Concepts With Classes And Objects ,1H56M,10-11
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Advance Python ,38M,12
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Data Analysis With Python ,2H26M,12-13-14
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Working With Sqlite3 ,16M,15
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Logging In Python ,27M,15
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Python Multi Threading and Multi Processing ,56M,16
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Memory Management With Python ,20M,17
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Getting Started With Flask Framework ,1H46M,17-18
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Getting Started With Streamlit Web Framework ,25M,19
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Getting Started With Statistics ,2H24M,19-20-21
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Introduction To Probability ,21M,22
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Inferential Statistics ,2H31M,22-23-24
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Feature Engineering ,1H23M,25-26
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Exploratory Data Analysis and Feature Engineering ,1H38M,27-28
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Introduction To Machine Learning ,1H1M,29
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Understanding Complete Linear Regression Indepth Intuition And Practicals ,4H15M,30-31-32-33
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Ridge Lasso And ElasticNet ML ALgorithms ,2H10M,34-35
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Steps By Step Project Implementation With LifeCycle OF ML Project ,2H44M,36-37-38
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Logistic Regression ,2H7M,39-40
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Support Vector Machines ,1H44M,41-42
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Naive Bayes Theorem ,56M,43
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,K Nearest Neighbour ML Algorithm ,36M,44
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Decision Tree Classifier And Regressor ,1H46M,45-46
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Random Forest Machine Learning ,1H24M,47-48
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Adaboost Machine Learning Algorithm ,1H9M,49
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Gradient Boosting ,33M,50
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Xgboost Machine Learning Algorithms ,1H3M,51
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Unsupervised Machine Learning ,7M,52
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,PCA ,1H29M,52-53
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,K Means Clustering Unsupervised ML ,48M,54
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Hierarichal Clustering ,32M,55
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,DBSCAN Clustering ,25M,55
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Silhoutte Clustering ,8M,56
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Anomaly Detection Machine Learning Algorithms ,37M,56
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,Dockers For Beginners ,1H39M,56-57
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,GIT For Beginners ,51M,58
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,End To End Machine Learning Project With AWS Azure Deployment ,5H14M,59-60-61-62-63
MLOPS_03,Complete Data Science Machine Learning DL NLP Bootcamp,https://havelsan.udemy.com/course/complete-machine-learning-nlp-bootcamp-mlops-deployment/,End To End MLOPS Projects With ETL Pipelines- Building Network Security System ,7H41M,64-65-66-67-68-69-70
,,,,,
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Introduction ,1H39M,1-2
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Python Control Flow ,49M,3
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Data Structures Using Python ,1H47M,4-5
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Functions In Python ,1H22M,6-7
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Importing  Creating Modules And Packages ,34M,8
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,File Handling In Python ,25M,8
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Exception Handling ,25M,9
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,OOPS Classes And Objects ,1H48M,10-11
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Streamlit With Python ,25M,12
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Machine Learning For NLP (Prerequisites) ,4H54M,12-13-14-15-16
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Deep Learning For NLP(Prerequisites) ,39M,17
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Simple RNN Indepth Intuition ,1H21M,18-19
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,ANN Project Implementation ,2H17M,20-21
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,End To End Deep Learning Projects With Simple RNN ,1H18M,22
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,LSTM RNN Indepth Intuition ,2H6M,23-24
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,LSTM And GRU End To End Deep Learning Project- Predicting Next Word ,45M,25
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Bidirerctional RNN Indepth Intuition ,23M,26
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Encoder And Decoder|Sequence To Sequence Architecture ,41M,26
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Attention Mechanism-Seq2Seq Networks ,28M,27
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Transformers ,5H1M,28-29-30-31-32
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Introduction To Generative AI And LLM Models ,42M,33
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Introduction To Langchain For Generative AI ,16M,34
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Getting Started With Langchain And OpenAI ,12M,34
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Important Components And Modules In Langchain ,2H22M,35-36-37
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Getting Started With Open AI And Ollama ,1H23M,38-39
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Building Basic LLM application Using LCEL(LangChain Expression Language) ,48M,40
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Building Chatbots With Conversation History Using Langchain ,1H15M,41-42
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Conversational Q and  A Chatbot With Message History ,28M,42
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Langchain Version V1 Updates ,2H31M,43-44-45
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,End To End Q and  A Chatbot GEN AI App With ,44M,46
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,RAG Document Q and  A With GROQ API And LLama3 ,31M,47
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Conversational Q and  A Chatbot- Chat With Pdf Along With Chat History ,35M,47
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Gen AI Project-Chat With SQL DB With Langchain SQL Toolkit and Agentype ,52M,48
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Text Summarization With Langchain ,55M,48
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Gen AI Projects- Youtube Video And Website Url  Content Summarization ,25M,49
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Text To Math Problem Solver Using Google Gemma 2 ,33M,49
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Huggingface And Langchain Integration ,31M,50
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Pdf Query RAG With Langchain And AstraDB ,23M,50
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,MultiLanguage Code Assistant Using CodeLama ,20M,51
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Deployment Of Gen AI Apps In Streamlit and Huggingspace ,28M,51
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Generative AI With AWS(Bonus) ,2H42M,52-53-54
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Getting Started With Nvidia NIM and Langchain ,26M,55
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Creating Multi AI Agents Using CrewAI For Real World Usecases ,32M,55
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Hybrid Search RAG With Vector Database And Langchain ,41M,56
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Introduction To Graph Databases And Cypher Query Language With Langchain ,1H32M,57-58
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Practical Implementation With Graphdb With Langchain ,50M,59
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Detailed Intuition and Implementation Of Finetuning LLM Models ,1H9M,60
LLM_01,Complete Generative AI Course With Langchain and Huggingface,https://havelsan.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,End To End finetuning LLM Models With Lamini Platform ,14M,60
,,,,,
LLM_02,Evaluation for LLM Applications,https://havelsan.udemy.com/course/evaluation-for-llm-applications/,Introduction ,3M,1
LLM_02,Evaluation for LLM Applications,https://havelsan.udemy.com/course/evaluation-for-llm-applications/,Section 1: Foundations of LLM Evaluation ,7M,1
LLM_02,Evaluation for LLM Applications,https://havelsan.udemy.com/course/evaluation-for-llm-applications/,Section 2: Instrumentation  and   Observability ,7M,1
LLM_02,Evaluation for LLM Applications,https://havelsan.udemy.com/course/evaluation-for-llm-applications/,Section 3: Systematic Error Analysis ,7M,1
LLM_02,Evaluation for LLM Applications,https://havelsan.udemy.com/course/evaluation-for-llm-applications/,Section 4: Evaluation Techniques  and   LLM-Judge Approaches ,7M,1
LLM_02,Evaluation for LLM Applications,https://havelsan.udemy.com/course/evaluation-for-llm-applications/,Section 5: Evaluating RAG Systems ,6M,1
LLM_02,Evaluation for LLM Applications,https://havelsan.udemy.com/course/evaluation-for-llm-applications/,Section 6: Production Monitoring  and   Continuous Evaluation ,6M,1
LLM_02,Evaluation for LLM Applications,https://havelsan.udemy.com/course/evaluation-for-llm-applications/,Section 7: Human Review  and   Cost Optimization ,6M,1
,,,,,
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Introductions ,43M,1
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Words to tokens to numbers ,5H10M,2-3-4-5-6
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Embeddings spaces ,6H35M,7-8-9-10-11-12
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Build a GPT ,8H23M,13-14-15-16-17-18-19-20
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Pretrain LLMs ,5H12M,21-22-23-24-25
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Fine-tune pretrained models ,6H13M,26-27-28-29-30-31
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Instruction tuning ,1H34M,32-33
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Quantitative evaluations ,3H31M,34-35-36-37
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Qualitative evaluations ,1H24M,38-39
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,AI safety ,52M,40
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Interpretability ,56M,41
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Investigating token embeddings (part 1) ,6H41M,42-43-44-45-46-47
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Investigating neurons and dimensions ,7H13M,48-49-50-51-52-53-54
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Investigating layers ,6H23M,55-56-57-58-59-60
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Investigating token embeddings (part 2) ,3H14M,61-62-63
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Identifying circuits and components ,6H41M,64-65-66-67-68-69
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,How to modify activations ,1H2M,70
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Editing hidden states ,2H13M,71-72
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Interfering with attention ,2H35M,73-74-75
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Modifying MLP ,2H2M,76-77
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Python intro: Colab and notebooks ,15M,78
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Python intro: Data types ,59M,78
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Python intro: Indexing and slicing ,22M,79
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Python intro: Functions ,1H7M,80
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Python intro: Flow control ,1H4M,81
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Python intro: Data visualization ,36M,82
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Python intro: Strings and texts ,22M,82
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Python intro: Pytorch ,52M,83
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Math of deep learning ,3H22M,84-85-86
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,How models learn: gradient descent ,1H13M,87
LLM_03,A deep understanding of AI large language model mechanisms,https://havelsan.udemy.com/course/dullms_x/,Essence of deep learning modeling ,1H56M,88-89
,,,,,
LLM_04,Intro to Large Language Models (LLMs),https://havelsan.udemy.com/course/intro-to-large-language-models-llms/,Introduction to Large Language Models ,15M,1
LLM_04,Intro to Large Language Models (LLMs),https://havelsan.udemy.com/course/intro-to-large-language-models-llms/,The Transformer Architecture ,22M,1
LLM_04,Intro to Large Language Models (LLMs),https://havelsan.udemy.com/course/intro-to-large-language-models-llms/,Getting started with GPT models ,33M,1
LLM_04,Intro to Large Language Models (LLMs),https://havelsan.udemy.com/course/intro-to-large-language-models-llms/,Hugging Face Transformers ,26M,2
LLM_04,Intro to Large Language Models (LLMs),https://havelsan.udemy.com/course/intro-to-large-language-models-llms/,Question and answer models with BERT ,30M,2
LLM_04,Intro to Large Language Models (LLMs),https://havelsan.udemy.com/course/intro-to-large-language-models-llms/,Introduction to Large Language Models ,15M,3
LLM_04,Intro to Large Language Models (LLMs),https://havelsan.udemy.com/course/intro-to-large-language-models-llms/,The Transformer Architecture ,22M,3
LLM_04,Intro to Large Language Models (LLMs),https://havelsan.udemy.com/course/intro-to-large-language-models-llms/,Getting started with GPT models ,33M,3
LLM_04,Intro to Large Language Models (LLMs),https://havelsan.udemy.com/course/intro-to-large-language-models-llms/,Hugging Face Transformers ,26M,4
LLM_04,Intro to Large Language Models (LLMs),https://havelsan.udemy.com/course/intro-to-large-language-models-llms/,Question and answer models with BERT ,30M,4
,,,,,
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,Introduction to the Course ,2M,1
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,Python begins!! ,48M,1
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,Python Data Structures ,1H23M,2
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,Python File Handling  Loops  and   Functions ,1H32M,3-4
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,Control Structures  and   OOPs ,30M,5
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,Python for Data Science  and   Analysis ,1H2M,5
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,Python for Data Visualization ,51M,6
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,Introduction to NLP (Pre-Requisite) ,30M,7
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,NLP Basics (Pre-Requisite) ,2H26M,8-9-10
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,Word Embeddings (Pre-Requisite) ,1H55M,11-12
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,NLP Neural Networks (Pre-Requisites) ,4H3M,13-14-15-16
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,Deep Learning (Pre-Requisite) ,5H57M,17-18-19-20-21-22
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,Transformers (Pre-Requisite) ,1H42M,23-24
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,Encoder Only Architecture (Pre-Requisite) ,1H22M,25-26
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,Decoder Only Architecture ,39M,27
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,LLM Basics - Tokens  Context Window  Prompt  Prompt Tuning etc. ,1H2M,28
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,RAGs (Retrieval Augmented Generation) ,1H48M,29-30
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,LangChain ,10M,31
LLM_05,Mastering Generative AI: LLM Apps  LangChain  RAG  and   Chatbots,https://havelsan.udemy.com/course/mastering-generative-ai/,Prompt Engineering ,39M,31
